SellerID,GUID,Date,Reference,Customer_Code,Name,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Telephone,Stock_Code,Description,Price_Ex_Vat,Quantity,RepCode,ProductBarCodeID
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SQ201,SQ D/Thick 12x300ml Chocolate,141.74,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SQ202,SQ D/Thick 12x300ml Strawberry,141.74,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SQ203,SQ D/Thick 12x300ml Bubblegum,141.74,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SQ204,SQ D/Thick 12x300ml Toff/Caramel,141.74,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI007,Switch Cranberry/Cherry 24x500ml,184.35,2.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI022,Switch Jelly Babies 24x500ml,184.35,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI023,Switch Dry Lemon 24x500ml,184.35,4.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI033,Switch Kiwi/Mango/Straw 24x500ml,184.35,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI041,Biogen Redcurrant/Blueberry  24x500ml,184.35,2.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI045,Switch Vita C Goji berry/Starfruit 24x500ml,184.35,2.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI046,Switch Vita C Blueberry/Rasberry 24x500ml,184.35,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI056,Switch Pineapple Mango & Cherry 24x500ml,184.35,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,SWI061,Switch Cola Float 24x500ml,184.35,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,TA207,Take 5 Drinking Yogh Mix/Berr 10x300gm,136.0,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,TA208,Take 5 Drinking Yogh G/Dilla 10x300gm,136.0,1.0,10,
VILJOEN,0,2026-02-03,IN-431852,P2526,LEPHALALE CROSSING FILLING STATION (PTY),LTD  C/O  R33 & R510,LEPHALALE,,PORTION 17173 FARM SCHAAPPLAATS LEPHALALE 555.0,078 593 5877 LETTIE,TA212,Take 5 Drinking Yogh Straw Crm10x300gm,136.0,1.0,10,
VILJOEN,0,2026-02-03,IN-431853,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD),014 013 0345,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",104.35,26.0,9,
VILJOEN,0,2026-02-03,IN-431854,P197,KRANSKOP 1 STOP (PTY)LTD NORTH 30D,P. O. Box 276,Bela bela,0480,N1 To Pretroria  Bela Bela,014 013 0344,DRA002,Dragon Energy Drinks 24x500ml,187.5,16.0,9,
VILJOEN,0,2026-02-03,IN-431854,P197,KRANSKOP 1 STOP (PTY)LTD NORTH 30D,P. O. Box 276,Bela bela,0480,N1 To Pretroria  Bela Bela,014 013 0344,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",104.35,26.0,9,
VILJOEN,0,2026-02-03,IN-431854,P197,KRANSKOP 1 STOP (PTY)LTD NORTH 30D,P. O. Box 276,Bela bela,0480,N1 To Pretroria  Bela Bela,014 013 0344,WBNEW750,W/B Spring Water Still 12x750ml,91.91,26.0,9,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,BR019,Oros Guava  24X300ML,163.24,1.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,FN023,Foxi Nax Salt Vinegar 40x75g,216.53,1.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,FN025,Foxi Nax BBQ 40x75g,216.52,2.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,FN026,Foxi Nax Spicy Tomato 40x75g,216.52,2.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,FN030,Foxi Nax Mixed 40x75g,216.52,2.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,QU602,aQuelle Naartjie 6x500ml,42.0,2.0,10,
VILJOEN,0,2026-02-03,IN-431855,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,QU605,aQuelle Granadilla 6x500ml,42.0,2.0,10,
VILJOEN,0,2026-02-03,IN-431856,P3567,EXCLUSIVE PAINTS (CAD),PO Box 243,VAALWATER,0530,Jan Lee 4B ELLISRAS 0555,074 194 6725 Joey,FRIM029,Frimax Onion Rings 50x20g,53.0,2.0,10,
VILJOEN,0,2026-02-03,IN-431856,P3567,EXCLUSIVE PAINTS (CAD),PO Box 243,VAALWATER,0530,Jan Lee 4B ELLISRAS 0555,074 194 6725 Joey,FRIM030,Frimax Cheese Rings 50x20g,53.0,1.0,10,
VILJOEN,0,2026-02-03,IN-431857,P266,ENGEN KAREE SERVICE STATION (CAD),8BGT,P.O.BOX5586,ONVERWACHT,Walter Sisulu Drive Onverwacht Lephalale limpopo 555.0,014 763 4373/5011,FN026,Foxi Nax Spicy Tomato 40x75g,216.52,2.0,10,
VILJOEN,0,2026-02-03,IN-431857,P266,ENGEN KAREE SERVICE STATION (CAD),8BGT,P.O.BOX5586,ONVERWACHT,Walter Sisulu Drive Onverwacht Lephalale limpopo 555.0,014 763 4373/5011,MA013,Mageu  Mabele 10x1lt,148.23,2.0,10,
VILJOEN,0,2026-02-03,IN-431858,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 480.0,014 736 8500,SQ001,Squeeze-Mee Chocolate 40x130ml,298.7,2.0,9,
VILJOEN,0,2026-02-03,IN-431858,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 480.0,014 736 8500,SQ002,Squeeze-Mee Strawberry 40x130ml,298.7,2.0,9,
VILJOEN,0,2026-02-03,IN-431858,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 480.0,014 736 8500,SQ003,Squeeze-Mee Bubblegum 40x130ml,298.7,2.0,9,
VILJOEN,0,2026-02-03,IN-431858,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 480.0,014 736 8500,SQ004,Squeeze-Mee Vanilla 40x130ml,298.7,2.0,9,
VILJOEN,0,2026-02-03,IN-431858,P1713,FOREVER RESORTS WARMBATHS (30D-C),P. O. Box 75,,Bela Bela,Chris Hani Drive  Bela Bela 480.0,014 736 8500,SQ011,Squeeze-Mee Tof/Car 40x130ml,298.7,2.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,SWI001,Switch Original 24x500ml,184.35,2.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,SWI008,Switch Bok Green Citrus Pine 24x500ml,184.35,2.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,SWI022,Switch Jelly Babies 24x500ml,184.35,1.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,SWI023,Switch Dry Lemon 24x500ml,184.35,2.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,V24BB500,Vita24 Blue Berry 500ml 1x6 pack,108.1,2.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,V24LI500,Vita24 Litchi 500ml 1x6 pack,108.1,4.0,9,
VILJOEN,0,2026-02-03,IN-431859,P287,TOTAL L/B VYFSTERGARAGE(3%)(Rep 2 collec,P. O. Box 1209,Bela Bela,0480,1 MARX STREET  BELA BELA 480.0,014-736-2326,V24RB500,Vita24 Red Berry 500ml 1x6 pack,108.1,2.0,9,
VILJOEN,0,2026-02-03,IN-431860,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela,014 736 2151,BAB001,Babalas Rescue 24x200ml,448.77,1.0,9,
VILJOEN,0,2026-02-03,IN-431860,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela,014 736 2151,MC291,McNab's Hangover Recovery Tonic 12x200ml,216.0,1.0,9,
VILJOEN,0,2026-02-03,IN-431860,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela,014 736 2151,V24LI500,Vita24 Litchi 500ml 1x6 pack,108.1,4.0,9,
VILJOEN,0,2026-02-03,IN-431860,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela,014 736 2151,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",109.65,1.0,9,
VILJOEN,0,2026-02-03,IN-431860,P1216,ENGEN SONSKYN MOTORS(3%) (Rep 2 collect),P.O. Box 1270,,Bela Bela,19 Potgieter Street  Bela Bela,014 736 2151,WBNEW500,W/B Spring Water Still 24x500ml,127.79,1.0,9,
VILJOEN,0,2026-02-03,IN-431861,S15,BOUDE & BLAAIE MIDDELBURG,Postnet  29,Privaatsak x1866,Middelburg,Joelstraat 9 Middelburg,013 246 1805,PM-LABBLZ10LT,Labels  W/B 10 lt per roll 1000,428.37,3.0,31,
VILJOEN,0,2026-02-03,IN-431861,S15,BOUDE & BLAAIE MIDDELBURG,Postnet  29,Privaatsak x1866,Middelburg,Joelstraat 9 Middelburg,013 246 1805,PM-SQTOFCAROUTE,Squeeze Mee Tof/Car Bailer 1000's,434.0,2.0,31,
VILJOEN,0,2026-02-03,IN-431861,S15,BOUDE & BLAAIE MIDDELBURG,Postnet  29,Privaatsak x1866,Middelburg,Joelstraat 9 Middelburg,013 246 1805,TROPPOP41,Troppi Pops Litchi 4x(10x200ml),82.61,100.0,31,
VILJOEN,0,2026-02-03,IN-431862,P188,KRANSKOP 1 STOP(PTY)LTD SOUTH 30D,P. O. Box 276,Bela Bela,0480,N1 TO PRETORIA  BELA BELA (W/BAD),014 013 0345,MAR301,Bounty Bars 24x57g,350.16,1.0,9,
VILJOEN,0,2026-02-03,IN-431863,P2468,MARKEN PRIMARY SCHOOL (3 D - I),P.O. Box 2,,Marken,"CLASSROOM - JEANE 1 Main Street, Marken Lephalale 605.0",014 765 0121,B3198,Jungle Energy Bar Peanut Butter 30's,292.32,1.0,10,
VILJOEN,0,2026-02-03,IN-431864,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,C748348,Clorets Eliminator 2x12,295.2,1.0,10,
VILJOEN,0,2026-02-03,IN-431864,P3716,SELDOM REST PTY LTD t/a Q SHOP LEPHALALE,P O BOX 124,LEPHALALE,,VENTER STR 1 LEPHALALE,083 236 2717,ORB177,Wrigley OTC Orbit Prof Strong Mint 30,256.2,1.0,10,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,DRA002,Dragon Energy Drinks 24x500ml,200.0,2.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,FN001,Foxi Nax Cheese 50x22g,73.04,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,FN007,Foxi Nax Spicy Tomato 50x22g,73.04,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,FNP004,Foxi Puffs Spicy Tomato 20x50g,93.48,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,FNP005,Foxi Puffs Sweet Chilli 20x50g,93.48,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,QU601,aQuelle Litchi 6x500ml,42.0,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,QU602,aQuelle Naartjie 6x500ml,42.0,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,QU603,aQuelle Strawberry 6x500ml,42.0,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,QU604,aQuelle Lemon 6x500ml,42.0,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,SJ203,Snack a Juice Mango S/C 100% 24x500ml,354.24,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,SJ206,Snack a Juice Litchi S/C 42% 24x500ml,354.24,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,SJ208,Snack a Juice Cranb S/C 100% 24x500ml,354.24,1.0,1,
VILJOEN,0,2026-02-03,IN-431865,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 699.0,015 297 0874,SWI001,Switch Original 24x500ml,184.35,2.0,1,
VILJOEN,0,2026-02-03,IN-431866,P2384,CAPRICORN MOTORS  (BP EXPRESS EFT/REP TO,P.O. Box 298,,Polokwane,42 Thabo Mbeki Street  Polokwane 699.0,015 295 9466,TROPPOP43,Troppi Pops Guava 4x(10x200ml),104.35,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,BAB001,Babalas Rescue 24x200ml,448.77,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,BR002,Energade Naartjie 24X500ML,216.63,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,BR006,Energade Blue Berry 24X500ML,216.63,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,BUN001,Bundaberg Ginger Beer 24x375ml,460.0,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,MA004,Mageu  Mabele  10x500ml,114.76,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,QU201,aQuelle Still 6x500ml,32.6,5.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,QU202,aQuelle Sparkling 6x500ml,32.6,5.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,QU402,aQuelle Sparkling 6x1.5lt,54.6,1.0,1,
VILJOEN,0,2026-02-03,IN-431867,P641,SG BENDOR (PTY)LTD (30 DAY CURRENT),112  OUTSPAN DRIVE,BENDOR,POLOKWANE,112 OUTSPAN DRIVE BENDOR POLOKWANE,083 298 7737,SQ204,SQ D/Thick 12x300ml Toff/Caramel,141.74,1.0,1,
VILJOEN,0,2026-02-03,IN-431868,P2384,CAPRICORN MOTORS  (BP EXPRESS EFT/REP TO,P.O. Box 298,,Polokwane,42 Thabo Mbeki Street  Polokwane 699.0,015 295 9466,CP48,Crazy Pops Small  Box 48,40.0,2.0,1,
VILJOEN,0,2026-02-03,IN-431868,P2384,CAPRICORN MOTORS  (BP EXPRESS EFT/REP TO,P.O. Box 298,,Polokwane,42 Thabo Mbeki Street  Polokwane 699.0,015 295 9466,GO-WB5,W/Berg Still 1x5lt each,15.22,10.0,1,
VILJOEN,0,2026-02-03,IN-431868,P2384,CAPRICORN MOTORS  (BP EXPRESS EFT/REP TO,P.O. Box 298,,Polokwane,42 Thabo Mbeki Street  Polokwane 699.0,015 295 9466,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",113.04,5.0,1,
VILJOEN,0,2026-02-03,IN-431869,P3635,EPILITE 130CC T/A KING PIE CHECKERS 21D,POSBUS 50,FAUNAPARK,,KING PIE CHECKERS PALM CENTRE,015 2960085,SJ202,Snack a Juice C/Tail S/C 100% 24x500ml,318.82,1.0,3,
VILJOEN,0,2026-02-03,IN-431869,P3635,EPILITE 130CC T/A KING PIE CHECKERS 21D,POSBUS 50,FAUNAPARK,,KING PIE CHECKERS PALM CENTRE,015 2960085,SJ203,Snack a Juice Mango S/C 100% 24x500ml,318.82,1.0,3,
VILJOEN,0,2026-02-03,IN-431869,P3635,EPILITE 130CC T/A KING PIE CHECKERS 21D,POSBUS 50,FAUNAPARK,,KING PIE CHECKERS PALM CENTRE,015 2960085,SJ205,Snack a Juice Guava S/C 20% 24x500ml,318.82,1.0,3,
VILJOEN,0,2026-02-03,IN-431869,P3635,EPILITE 130CC T/A KING PIE CHECKERS 21D,POSBUS 50,FAUNAPARK,,KING PIE CHECKERS PALM CENTRE,015 2960085,SJ206,Snack a Juice Litchi S/C 42% 24x500ml,318.82,1.0,3,
VILJOEN,0,2026-02-03,IN-431869,P3635,EPILITE 130CC T/A KING PIE CHECKERS 21D,POSBUS 50,FAUNAPARK,,KING PIE CHECKERS PALM CENTRE,015 2960085,SJ208,Snack a Juice Cranb S/C 100% 24x500ml,318.82,1.0,3,
VILJOEN,0,2026-02-03,IN-431870,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SQ001,Squeeze-Mee Chocolate 40x130ml,298.7,1.0,9,
VILJOEN,0,2026-02-03,IN-431870,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SQ002,Squeeze-Mee Strawberry 40x130ml,298.7,1.0,9,
VILJOEN,0,2026-02-03,IN-431870,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SQ003,Squeeze-Mee Bubblegum 40x130ml,298.7,1.0,9,
VILJOEN,0,2026-02-03,IN-431870,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SQ004,Squeeze-Mee Vanilla 40x130ml,298.7,1.0,9,
VILJOEN,0,2026-02-03,IN-431870,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SQ011,Squeeze-Mee Tof/Car 40x130ml,298.7,1.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,RB001,Red Bull Energy Drinks 24x250ml,406.85,2.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,RB004,Red Bull Energy Drinks 24x355ml,589.5,1.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,RB005,Red Bull Energy Drinks 12x473ml,389.1,4.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SWI008,Switch Bok Green Citrus Pine 24x500ml,184.35,2.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SWI019,Switch Mango Peach 24x500ml,184.35,1.0,9,
VILJOEN,0,2026-02-03,IN-431871,P3505,FOUR RIVERS TRADING PTY LTD(128) (3D EFT,PLOT 43 BLUSKOP R101,,BELA BELA,POLT 43 BLUSKP  BELA BELA,014 112 0077,SWI033,Switch Kiwi/Mango/Straw 24x500ml,184.35,1.0,9,
